42087,5,15
,4,-15
4,1,15
41,7,-15
417,8,15
4178,6,-15
41786,2,15
417862,5,-15
4178625,0,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,3,15
3,4,-15
34,2,15
342,0,-15
3420,8,15
34208,7,-15
342087,5,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,7,15
7,4,-15
74,0,15
740,6,-15
7406,2,15
74062,5,-15
740625,1,15
,2,15
2,4,-15
24,6,15
246,0,-15
2460,8,15
24608,7,-15
246087,5,15
,4,15
4,1,-15
41,7,15
417,5,-15
4175,6,15
41756,8,-15
417568,2,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,4,2
4,1,2
41,7,2
417,2,2
4172,0,2
41720,8,2
417208,5,2
4172085,3,2
41720853,6,2
,4,2
4,2,2
42,3,2
423,5,2
4235,8,2
42358,0,2
423580,1,2
4235801,7,2
42358017,6,2
,4,2
4,1,2
41,7,2
417,2,2
4172,0,2
41720,8,2
417208,5,2
4172085,3,2
41720853,6,2
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,15
4,3,-15
43,7,15
437,1,-15
4371,8,15
43718,6,-15
437186,0,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,-15
4,3,15
43,6,-15
436,2,15
4362,7,-15
43627,1,15
436271,5,-15
4362715,0,15
,4,-15
4,3,15
43,6,-15
436,2,15
4362,7,-15
43627,1,15
436271,5,-15
4362715,0,15
,1,-15
1,4,15
14,7,-15
147,6,15
1476,2,-15
14762,0,15
147620,3,-15
1476203,8,15
,5,15
5,4,-15
54,6,15
546,7,-15
5467,1,15
54671,8,-15
546718,0,15
5467180,2,-15
54671802,3,15
,4,15
4,3,-15
43,7,15
437,1,-15
4371,6,15
43716,8,-15
437168,2,15
,5,15
5,4,-15
54,7,15
547,6,-15
5476,2,15
54762,0,-15
547620,8,15
,5,15
5,4,-15
54,0,15
540,6,-15
5406,2,15
54062,7,-15
540627,1,15
,3,-15
3,4,15
34,5,-15
345,7,15
3457,1,-15
34571,6,15
345716,8,-15
3457168,2,15
,1,15
1,4,-15
14,2,15
142,0,-15
1420,8,15
14208,7,-15
142087,5,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,7,15
7,4,-15
74,0,15
740,6,-15
7406,2,15
74062,5,-15
740625,1,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,4,2
4,0,2
40,6,2
406,2,2
4062,1,2
40621,7,2
406217,8,2
4062178,3,2
40621783,5,2
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,-15
4,8,15
48,6,-15
486,2,15
4862,0,-15
48620,5,15
,4,2
4,0,2
40,6,2
406,2,2
4062,1,2
40621,7,2
406217,8,2
4062178,3,2
40621783,5,2
,4,-15
4,0,15
40,6,-15
406,2,15
4062,7,-15
40627,1,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,0,15
40,6,-15
406,2,15
4062,7,-15
40627,1,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,2
4,8,2
48,6,2
486,2,2
4862,5,2
48625,3,2
486253,0,2
4862530,1,2
48625301,7,2
,6,15
6,4,-15
64,0,15
640,2,-15
6402,3,15
,4,-15
4,1,15
41,7,-15
417,6,15
4176,8,-15
41768,0,15
417680,2,-15
4176802,3,15
,5,15
5,4,-15
54,6,15
546,7,-15
5467,1,15
54671,8,-15
546718,0,15
5467180,2,-15
54671802,3,15
,6,2
6,4,2
64,8,2
648,7,2
6487,1,2
64871,2,2
648712,3,2
6487123,0,2
64871230,5,2
,2,15
2,4,-15
24,3,15
243,0,-15
2430,8,15
24308,6,-15
243086,5,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,4,15
4,1,-15
41,0,15
410,6,-15
4106,8,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,15
4,1,-15
41,6,15
416,2,-15
4162,0,15
41620,3,-15
416203,8,15
,6,2
6,4,2
64,8,2
648,7,2
6487,1,2
64871,2,2
648712,0,2
6487120,3,2
64871203,5,2
,4,2
4,3,2
43,6,2
436,2,2
4362,5,2
43625,8,2
436258,0,2
4362580,7,2
43625807,1,2
,2,15
2,4,-15
24,0,15
240,1,-15
2401,7,15
24017,6,-15
240176,5,15
2401765,3,-15
24017653,8,15
,6,15
6,4,-15
64,3,15
643,7,-15
6437,0,15
,4,15
4,1,-15
41,6,15
416,2,-15
4162,0,15
41620,3,-15
416203,8,15
,4,2
4,0,2
40,6,2
406,2,2
4062,1,2
40621,7,2
406217,8,2
4062178,5,2
40621785,3,2
,8,15
8,4,-15
84,2,15
842,6,-15
8426,5,15
,3,15
3,4,-15
34,1,15
341,6,-15
3416,2,15
34162,5,-15
341625,0,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,4,2
4,2,2
42,6,2
426,8,2
4268,5,2
42685,3,2
426853,0,2
4268530,1,2
42685301,7,2
,2,15
2,4,-15
24,5,15
245,0,-15
2450,8,15
,2,15
2,4,-15
24,5,15
245,0,-15
2450,8,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,3,-15
4871623,0,15
,4,-15
4,8,15
48,6,-15
486,2,15
4862,3,-15
48623,5,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,8,15
8,4,-15
84,3,15
843,6,-15
8436,2,15
84362,1,-15
843621,5,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,5,15
5,4,-15
54,7,15
547,6,-15
5476,2,15
54762,0,-15
547620,8,15
,1,15
1,4,-15
14,2,15
142,0,-15
1420,8,15
14208,7,-15
142087,5,15
,6,15
6,4,-15
64,5,15
645,7,-15
6457,1,15
64571,8,-15
645718,0,15
6457180,2,-15
64571802,3,15
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,0,-15
4871620,5,15
,0,15
0,4,-15
04,1,15
041,7,-15
0417,2,15
,4,15
4,1,-15
41,6,15
416,2,-15
4162,0,15
41620,3,-15
416203,8,15
,4,2
4,3,2
43,6,2
436,2,2
4362,0,2
43620,8,2
436208,5,2
4362085,1,2
43620851,7,2
,4,15
4,1,-15
41,6,15
416,2,-15
4162,0,15
41620,3,-15
416203,8,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,2,15
2,4,-15
24,8,15
248,7,-15
2487,5,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,4,15
4,3,-15
43,7,15
437,1,-15
4371,6,15
43716,8,-15
437168,2,15
,7,15
7,4,-15
74,6,15
746,0,-15
7460,8,15
,4,15
4,1,-15
41,6,15
416,2,-15
4162,0,15
41620,3,-15
416203,8,15
,2,15
2,4,-15
24,6,15
246,0,-15
2460,8,15
24608,7,-15
246087,5,15
,4,15
4,3,-15
43,7,15
437,1,-15
4371,6,15
43716,8,-15
437168,2,15
,8,2
8,4,2
84,1,2
841,7,2
8417,6,2
84176,2,2
841762,5,2
8417625,0,2
84176250,3,2
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,6,15
6,4,-15
64,1,15
641,7,-15
6417,2,15
64172,0,-15
641720,8,15
6417208,3,-15
64172083,5,15
,4,-15
4,8,15
48,6,-15
486,2,15
4862,1,-15
48621,5,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,1,-15
1,4,15
14,7,-15
147,6,15
1476,2,-15
14762,0,15
147620,3,-15
1476203,8,15
,8,15
8,4,-15
84,5,15
845,7,-15
8457,2,15
,7,15
7,4,-15
74,2,15
742,0,-15
7420,8,15
74208,6,-15
742086,5,15
,0,2
0,4,2
04,2,2
042,1,2
0421,7,2
04217,6,2
042176,8,2
0421768,5,2
04217685,3,2
,0,2
0,4,2
04,2,2
042,1,2
0421,7,2
04217,6,2
042176,5,2
0421765,8,2
04217658,3,2
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,6,15
6,4,-15
64,5,15
645,7,-15
6457,1,15
64571,8,-15
645718,0,15
6457180,2,-15
64571802,3,15
,8,15
8,4,-15
84,7,15
847,6,-15
8476,2,15
84762,1,-15
847621,5,15
,0,15
0,4,-15
04,3,15
043,6,-15
0436,2,15
04362,5,-15
043625,1,15
,2,15
2,4,-15
24,3,15
243,0,-15
2430,8,15
24308,7,-15
243087,5,15
,1,2
1,4,2
14,6,2
146,7,2
1467,2,2
14672,0,2
146720,8,2
1467208,5,2
14672085,3,2
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,15
4,1,-15
41,7,15
417,6,-15
4176,5,15
41765,0,-15
417650,3,15
,4,15
4,3,-15
43,7,15
437,1,-15
4371,8,15
43718,6,-15
437186,0,15
,4,2
4,3,2
43,6,2
436,2,2
4362,5,2
43625,8,2
436258,0,2
4362580,1,2
43625801,7,2
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,6,15
6,4,-15
64,5,15
645,7,-15
6457,1,15
64571,8,-15
645718,0,15
6457180,2,-15
64571802,3,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,0,-15
4871620,5,15
,3,15
3,4,-15
34,2,15
342,0,-15
3420,8,15
34208,6,-15
342086,5,15
,0,15
0,4,-15
04,8,15
048,7,-15
0487,1,15
04871,6,-15
048716,2,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,4,15
4,3,-15
43,7,15
437,1,-15
4371,6,15
43716,8,-15
437168,2,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,5,15
5,4,-15
54,0,15
540,7,-15
5407,1,15
54071,6,-15
540716,2,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,6,15
6,4,-15
64,2,15
642,0,-15
6420,8,15
64208,7,-15
642087,5,15
,7,15
7,4,-15
74,5,15
745,6,-15
7456,2,15
74562,0,-15
745620,8,15
,4,15
4,5,-15
45,7,15
457,1,-15
4571,8,15
45718,6,-15
457186,0,15
,7,15
7,4,-15
74,3,15
743,6,-15
7436,2,15
74362,1,-15
743621,5,15
7436215,0,-15
74362150,8,15
,3,15
3,4,-15
34,8,15
348,7,-15
3487,1,15
34871,6,-15
348716,2,15
3487162,5,-15
34871625,0,15
,3,15
3,4,-15
34,8,15
348,7,-15
3487,1,15
34871,6,-15
348716,2,15
3487162,0,-15
34871620,5,15
,4,-15
4,8,15
48,6,-15
486,2,15
4862,3,-15
48623,5,15
,5,15
5,4,-15
54,1,15
541,6,-15
5416,2,15
54162,0,-15
541620,8,15
,8,15
8,4,-15
84,0,15
840,6,-15
8406,2,15
84062,3,-15
840623,1,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,3,15
3,4,-15
34,6,15
346,7,-15
3467,0,15
,4,-15
4,1,15
41,7,-15
417,0,15
4170,6,-15
41706,2,15
,3,15
3,4,-15
34,6,15
346,7,-15
3467,0,15
,8,15
8,4,-15
84,1,15
841,6,-15
8416,2,15
84162,0,-15
841620,5,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,4,-15
4,1,15
41,7,-15
417,6,15
4176,8,-15
41768,0,15
417680,2,-15
4176802,3,15
,7,15
7,4,-15
74,0,15
740,6,-15
7406,2,15
74062,3,-15
740623,1,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,-15
4,1,15
41,7,-15
417,0,15
4170,6,-15
41706,2,15
,4,15
4,3,-15
43,7,15
437,1,-15
4371,8,15
43718,6,-15
437186,0,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,0,-15
4871620,5,15
,4,15
4,1,-15
41,6,15
416,2,-15
4162,0,15
41620,3,-15
416203,8,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,2,15
2,4,-15
24,1,15
241,0,-15
2410,8,15
24108,6,-15
241086,5,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,15
4,1,-15
41,6,15
416,2,-15
4162,0,15
41620,3,-15
416203,8,15
,8,15
8,4,-15
84,3,15
843,6,-15
8436,2,15
84362,0,-15
843620,5,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,0,15
40,7,-15
407,1,15
4071,6,-15
40716,2,15
,4,-15
4,1,15
41,7,-15
417,8,15
4178,6,-15
41786,2,15
417862,5,-15
4178625,0,15
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,0,-15
4871620,5,15
,4,2
4,5,2
45,8,2
458,0,2
4580,3,2
45803,6,2
458036,2,2
4580362,1,2
45803621,7,2
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,3,2
3,4,2
34,7,2
347,6,2
3476,2,2
34762,1,2
347621,5,2
3476215,8,2
34762158,0,2
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,7,2
7,4,2
74,3,2
743,6,2
7436,2,2
74362,5,2
743625,0,2
7436250,1,2
74362501,8,2
,7,15
7,4,-15
74,2,15
742,0,-15
7420,8,15
74208,6,-15
742086,5,15
,1,15
1,4,-15
14,5,15
145,6,-15
1456,2,15
14562,0,-15
145620,8,15
,4,15
4,8,-15
48,0,15
480,7,-15
4807,6,15
48076,2,-15
480762,3,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,7,15
7,4,-15
74,5,15
745,6,-15
7456,2,15
74562,0,-15
745620,8,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,15
4,3,-15
43,6,15
436,2,-15
4362,8,15
43628,7,-15
436287,0,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,7,15
7,4,-15
74,6,15
746,0,-15
7460,8,15
,7,15
7,4,-15
74,2,15
742,0,-15
7420,8,15
74208,6,-15
742086,5,15
,0,2
0,4,2
04,7,2
047,6,2
0476,2,2
04762,1,2
047621,3,2
0476213,8,2
04762138,5,2
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,5,-15
4871625,0,15
,4,-15
4,8,15
48,6,-15
486,2,15
4862,3,-15
48623,5,15
,4,-15
4,8,15
48,6,-15
486,2,15
4862,3,-15
48623,5,15
,4,-15
4,0,15
40,7,-15
407,1,15
4071,6,-15
40716,2,15
,7,-15
7,4,15
74,1,-15
741,6,15
7416,2,-15
74162,0,15
741620,3,-15
7416203,8,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,15
4,3,-15
43,6,15
436,2,-15
4362,7,15
43627,1,-15
436271,8,15
,4,-15
4,8,15
48,6,-15
486,2,15
4862,3,-15
48623,5,15
,4,2
4,3,2
43,7,2
437,1,2
4371,2,2
43712,6,2
437126,0,2
4371260,8,2
43712608,5,2
,4,15
4,5,-15
45,7,15
457,1,-15
4571,6,15
45716,8,-15
457168,2,15
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,0,-15
4871620,5,15
,1,-15
1,4,15
14,7,-15
147,6,15
1476,2,-15
14762,0,15
147620,3,-15
1476203,8,15
,6,15
6,4,-15
64,2,15
642,0,-15
6420,8,15
64208,7,-15
642087,5,15
,5,15
5,4,-15
54,0,15
540,7,-15
5407,1,15
54071,6,-15
540716,2,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,15
4,1,-15
41,6,15
416,2,-15
4162,0,15
41620,3,-15
416203,8,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,8,15
8,4,-15
84,2,15
842,7,-15
8427,5,15
,4,-15
4,0,15
40,7,-15
407,1,15
4071,6,-15
40716,2,15
,8,2
8,4,2
84,6,2
846,7,2
8467,1,2
84671,2,2
846712,5,2
8467125,0,2
84671250,3,2
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,1,15
1,4,-15
14,0,15
140,6,-15
1406,2,15
,2,15
2,4,-15
24,1,15
241,0,-15
2410,8,15
24108,6,-15
241086,5,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,1,15
1,4,-15
14,5,15
145,6,-15
1456,2,15
14562,0,-15
145620,8,15
,0,15
0,4,-15
04,8,15
048,6,-15
0486,2,15
04862,1,-15
048621,5,15
,4,15
4,5,-15
45,7,15
457,1,-15
4571,2,15
45712,6,-15
457126,8,15
4571268,3,-15
45712683,0,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,8,15
8,4,-15
84,2,15
842,6,-15
8426,5,15
,4,2
4,3,2
43,6,2
436,2,2
4362,1,2
43621,7,2
436217,5,2
4362175,8,2
43621758,0,2
,7,2
7,4,2
74,8,2
748,6,2
7486,2,2
74862,5,2
748625,3,2
7486253,1,2
74862531,0,2
,1,15
1,4,-15
14,0,15
140,7,-15
1407,2,15
,4,15
4,5,-15
45,7,15
457,1,-15
4571,6,15
45716,8,-15
457168,2,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,7,15
7,4,-15
74,6,15
746,0,-15
7460,8,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,5,-15
5,4,15
54,3,-15
543,7,15
5437,1,-15
54371,6,15
543716,8,-15
5437168,2,15
,2,15
2,4,-15
24,3,15
243,0,-15
2430,8,15
24308,6,-15
243086,5,15
,4,15
4,3,-15
43,6,15
436,2,-15
4362,8,15
43628,7,-15
436287,0,15
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,3,-15
4871623,0,15
,4,-15
4,0,15
40,7,-15
407,1,15
4071,6,-15
40716,2,15
,7,15
7,4,-15
74,0,15
740,6,-15
7406,2,15
74062,3,-15
740623,1,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,7,15
7,4,-15
74,2,15
742,0,-15
7420,8,15
74208,6,-15
742086,5,15
,4,-15
4,0,15
40,6,-15
406,2,15
4062,8,-15
40628,1,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,15
4,1,-15
41,6,15
416,2,-15
4162,0,15
41620,3,-15
416203,8,15
,4,-15
4,0,15
40,7,-15
407,1,15
4071,6,-15
40716,2,15
,6,2
6,4,2
64,8,2
648,7,2
6487,1,2
64871,2,2
648712,5,2
6487125,0,2
64871250,3,2
,1,15
1,4,-15
14,3,15
143,6,-15
1436,2,15
14362,8,-15
143628,0,15
,0,15
0,4,-15
04,1,15
041,6,-15
0416,2,15
,4,2
4,3,2
43,6,2
436,2,2
4362,1,2
43621,7,2
436217,0,2
4362170,8,2
43621708,5,2
,0,15
0,4,-15
04,6,15
046,2,-15
0462,3,15
,7,15
7,4,-15
74,8,15
748,6,-15
7486,2,15
74862,0,-15
748620,5,15
,4,-15
4,0,15
40,7,-15
407,1,15
4071,6,-15
40716,2,15
,6,15
6,4,-15
64,7,15
647,0,-15
6470,8,15
,7,-15
7,4,15
74,1,-15
741,6,15
7416,2,-15
74162,0,15
741620,3,-15
7416203,8,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,7,2
7,4,2
74,8,2
748,6,2
7486,2,2
74862,5,2
748625,3,2
7486253,1,2
74862531,0,2
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,0,15
0,4,-15
04,8,15
048,6,-15
0486,2,15
04862,5,-15
048625,1,15
,4,15
4,6,-15
46,7,15
467,8,-15
4678,1,15
,5,15
5,4,-15
54,6,15
546,7,-15
5467,1,15
54671,8,-15
546718,0,15
5467180,2,-15
54671802,3,15
,5,-15
5,4,15
54,3,-15
543,7,15
5437,1,-15
54371,6,15
543716,8,-15
5437168,2,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,3,15
3,4,-15
34,0,15
340,7,-15
3407,6,15
,4,15
4,5,-15
45,7,15
457,1,-15
4571,6,15
45716,8,-15
457168,2,15
,4,15
4,3,-15
43,6,15
436,2,-15
4362,8,15
43628,7,-15
436287,0,15
,2,2
2,4,2
24,0,2
240,1,2
2401,7,2
24017,6,2
240176,3,2
2401763,8,2
24017638,5,2
,4,-15
4,5,15
45,6,-15
456,2,15
4562,0,-15
45620,8,15
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,3,-15
4871623,0,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,2,2
2,4,2
24,0,2
240,1,2
2401,7,2
24017,6,2
240176,3,2
2401763,8,2
24017638,5,2
,6,15
6,4,-15
64,7,15
647,0,-15
6470,8,15
,4,15
4,3,-15
43,7,15
437,1,-15
4371,8,15
43718,6,-15
437186,0,15
,4,2
4,3,2
43,6,2
436,2,2
4362,1,2
43621,7,2
436217,0,2
4362170,8,2
43621708,5,2
,2,2
2,4,2
24,0,2
240,1,2
2401,7,2
24017,6,2
240176,8,2
2401768,5,2
24017685,3,2
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,0,-15
4871620,5,15
,4,-15
4,0,15
40,6,-15
406,2,15
4062,5,-15
40625,1,15
,7,2
7,4,2
74,3,2
743,6,2
7436,2,2
74362,8,2
743628,0,2
7436280,1,2
74362801,5,2
,4,2
4,3,2
43,6,2
436,2,2
4362,1,2
43621,7,2
436217,8,2
4362178,0,2
43621780,5,2
,4,-15
4,0,15
40,7,-15
407,1,15
4071,6,-15
40716,2,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,2,15
2,4,-15
24,1,15
241,0,-15
2410,8,15
24108,7,-15
241087,5,15
,7,-15
7,4,15
74,1,-15
741,6,15
7416,2,-15
74162,0,15
741620,3,-15
7416203,8,15
,4,15
4,8,-15
48,2,15
482,7,-15
4827,6,15
,4,-15
4,0,15
40,6,-15
406,2,15
4062,7,-15
40627,1,15
,0,15
0,4,-15
04,2,15
042,1,-15
0421,7,15
04217,6,-15
042176,8,15
0421768,3,-15
04217683,5,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,-15
4,0,15
40,6,-15
406,2,15
4062,5,-15
40625,1,15
,4,15
4,7,-15
47,6,15
476,2,-15
4762,0,15
47620,3,-15
476203,8,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,3,2
3,4,2
34,8,2
348,6,2
3486,2,2
34862,5,2
348625,0,2
3486250,1,2
34862501,7,2
,8,15
8,4,-15
84,3,15
843,7,-15
8437,1,15
84371,6,-15
843716,2,15
8437162,0,-15
84371620,5,15
,4,-15
4,1,15
41,7,-15
417,0,15
4170,6,-15
41706,2,15
,4,-15
4,3,15
43,6,-15
436,2,15
4362,5,-15
43625,0,15
436250,8,-15
4362508,1,15
,5,15
5,4,-15
54,8,15
548,6,-15
5486,2,15
,0,15
0,4,-15
04,2,15
042,1,-15
0421,7,15
04217,6,-15
042176,8,15
0421768,3,-15
04217683,5,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,7,-15
42087,5,15
,2,15
2,4,-15
24,3,15
243,0,-15
2430,8,15
24308,7,-15
243087,5,15
,4,-15
4,6,15
46,7,-15
467,1,15
4671,8,-15
46718,0,15
467180,2,-15
4671802,3,15
,2,15
2,4,-15
24,8,15
248,6,-15
2486,5,15
,6,15
6,4,-15
64,7,15
647,0,-15
6470,8,15
,4,-15
4,2,15
42,0,-15
420,8,15
4208,6,-15
42086,5,15
,4,-15
4,8,15
48,7,-15
487,1,15
4871,6,-15
48716,2,15
487162,5,-15
4871625,0,15
,5,15
5,4,-15
54,6,15
546,7,-15
5467,1,15
54671,8,-15
546718,0,15
5467180,2,-15
54671802,3,15
,4,-15
4,0,15
40,6,-15
406,2,15
4062,3,-15
40623,1,15
,4,2
4,1,2
41,7,2
417,2,2
4172,0,2
41720,8,2
417208,5,2
4172085,3,2
41720853,6,2
,2,15
2,4,-15
24,7,15
247,0,-15
2470,8,15
24708,6,-15
247086,5,15
,1,15
1,4,-15
14,3,15
143,6,-15
1436,2,15
14362,5,-15
143625,0,15
,1,-15
1,4,15
14,7,-15
147,6,15
1476,2,-15
14762,0,15
